5.208951279200847e-6	26.23508078990424
5.751997832703635e-6	28.85546078786138
6.351658612402388e-6	31.737559366009023
7.013835329416908e-6	34.90753108961264
7.74504587752745e-6	38.39411974980915
8.552487088309142e-6	42.22894804919211
9.444105671718715e-6	46.44679516481502
0.000010428678251628295	51.08592511195576
0.00001151589458459058	56.18841142155093
0.000012716456694761291	61.80051876057489
0.000014042179827811202	67.9731436377636
0.000015506113413721333	74.76229116553822
0.00001712266566755715	82.22950893256662
0.000018907749108620923	90.44253207654873
0.000020878929717582657	99.47582907383227
0.000023055612473399365	109.41129445945299
0.00002545921961427667	120.33903278094951
0.000028113408916397044	132.35816213630676
0.00003104430652456361	145.57755361611123
0.000034280754334758994	160.1171322883498
0.00003785461012739691	176.1086595420962
0.0000418010531575419	193.69704406320375
0.0000461589188489597	213.04158636281034
0.00005097110624774356	234.31766644421637
0.00005628497819998298	257.7178135082355
0.00006215283065102993	283.45395552318917
0.00006863242742838334	311.7589609753077
0.00007578753138659525	342.88882823626534
0.00008368858107132839	377.124944846492
0.000092413327365648	414.77651627371074
0.0001020476556732319	456.18331275672307
0.0001126863862737082	501.71855688244756
0.00012443424202501766	551.7922360721736
0.0001374068233417348	606.8542302656252
0.00015173184510786092	667.3983836064499
0.0001675502862781285	733.9665182331189
0.00018501783779356642	807.1525194762953
0.00020430641598068172	887.6069545226088
0.0002256058942293748	976.0422379324326
0.0002491258783265949	1073.2370590426015
0.00027509790379554017	1180.042903767827
0.00030377757502719776	1297.3879462650964
0.00033544717007316676	1426.283627184692
0.00037041842006146897	1567.830285852696
0.0004090354777872563	1723.2212662206
0.0004516784974839538	1893.7504168619373
0.0004987671272829176	2080.814294824075
0.0005507649038918317	2285.918210368285
0.0006081835599616171	2510.6796453214415
0.0006715882918797433	2756.828540979522
0.0007416030857712028	3026.214210300378
0.0008189171785488727	3320.7952473615983
0.0009042914025485513	3642.6434231495127
0.000998566043563187	3993.9293869044063
0.0011026691645383835	4376.90852217278
0.001217625336721539	4793.900446019976
0.0013445658842101693	5247.253741195998
0.0014847404090687633	5739.319404420953
0.00163952843286097	6272.395990645997
0.0018104534829035401	6848.6783815139715
0.0019991979934275155	7470.177015789705
0.0022076196037232867	8138.636500355018
0.0024377694353461274	8855.429859845666
0.0026919133961200723	9621.456093270339
0.002972552319988607	10436.991851415649
0.003282448509708046	11301.556889996375
0.0036246522795408977	12213.736221327908
0.00400253152474761	13170.970399339945
0.004419805947691201	14169.353818338512
0.004880581982433795	15203.406858222144
0.005389395169913767	16206.998881454545
0.005951253697276114	17278.21713136412
0.006571687292307616	18355.416847698496
0.007256802637130019	19424.28423318387
0.008013343438506126	20467.747255096605
0.008848754689097406	21467.29823496525
0.009771260432899002	22400.205364704172
0.01078994013369083	23240.195491907565
0.011914818547666076	23947.71631355413
0.013156970031559467	24508.784663692728
0.014528617262840268	24893.76525877474
0.016043264418840415	25044.430180730804
0.017715815454721444	24951.240950685966
0.019562734290957454	24591.10869716251
0.021602200344204903	23935.58838181277
0.023762421682477	23032.579796051363
0.02592264115810394	21989.206754475177
0.02808286063373089	20869.732148713338
0.030243081972002976	19727.020449634554
0.03240330144762992	18602.944052688254
0.03456352278590203	17529.098638238964
0.03672374039888381	16527.71713401989
0.03888396173715592	15612.828092904672
0.04104418307542801	14791.485970330406
0.043204400688409805	14065.04940543042
0.04536462202668189	13430.373468059239
0.04752484336495399	12880.906162258203
0.049685060977935805	12407.656173539097
0.051845282316207886	12000.016173469943
0.05400550365447998	11646.446669896459
0.056165724992752075	11335.149276488833
0.058325942605733865	11054.490477377622
0.06048616394400596	10795.926545742026
0.06264638155698776	10544.798998293605
0.06480660289525986	10294.994954155205
0.06696682423353195	10039.795778416712
0.06912704557180403	9774.357568702035
0.07128726691007614	9495.780645104902
0.07344748824834824	9203.062646647382
0.07560770213603973	8896.460718257895
0.07776792347431181	8577.816878427735
0.07992814481258391	8251.618933560909
0.08208836615085602	7922.503366032019
0.08424858748912813	7595.297153056898
0.0864088088274002	7274.655620277547
0.08856902271509172	6964.921607125768
0.0907292440533638	6669.8060737891665
0.09342335164546965	6328.124785462012
0.09611745923757553	6020.168237439821
0.09881156682968138	5748.322787603428
0.10150566697120668	5513.174768646299
0.10419977456331254	5313.52202001234
0.1068938821554184	5146.34551740528
0.10958798974752428	5007.403554002225
0.11228209733963013	4891.8951804067165
0.11497620493173598	4794.609370921972
0.11767030507326125	4709.845718885007
0.12036441266536713	4631.716757437108
0.12305852025747296	4554.929290602192
0.12575262784957886	4475.363494301329
0.1284467279911041	4390.006851697613
0.1311408430337906	4296.734436990059
0.13383494317531583	4194.417741756048
0.13652905821800232	4083.152512188217
0.13922315835952756	3964.2178404422757
0.14191725850105286	3839.8064062537305
0.14461137354373932	3712.6808399430943
0.1473054736852646	3585.790680213795
0.14999958872795105	3461.8990753545245
0.15269368886947632	3343.4451101808377
0.1553877890110016	3232.5928167984343
0.15808190405368805	3131.077183975675
0.16077600419521332	3039.897498405695
0.16347011923789975	2959.3474114431983
0.16616421937942502	2889.2601667589984
0.16885831952095032	2829.0048276376383
0.17155243456363678	2777.415688855805
0.17424653470516205	2733.047271145834
0.1769406497478485	2694.3929196223958
0.17963474988937378	2659.8103819896824
0.18232885003089902	2627.5429055085356
0.1850229650735855	2595.9656694815167
0.18771706521511075	2563.7281294168833
0.1904111802577972	2529.749442060516
0.1931052803993225	2493.273934977636
0.19579938054084778	2453.9033639274508
0.19849349558353424	2411.5513092812544
0.2011875957250595	2366.4450754739164
0.20388171076774597	2319.141232968968
